query_id	row_index	label	source	name	country	naics_code	naics_label	description	offerings
q06	449	relevant	country	Sumitomo Pharma Switzerland	ch	325412	Pharmaceutical Preparation Manufacturing	Sumitomo Pharma Switzerland GmbH is a Swiss pharmaceutical company engaged in the manufacturing and distribution of pharmaceutical products, with a focus on oncology, urology, women’s health, rare diseases, cell and gene therapies, and central nervous system disorders. The company also conducts research and development activities, including drug discovery and product development, and is involved in co-promotion agreements. Sumitomo Pharma Switzerland serves markets in the U.S., Canada, and Europe, and is part of a global network of subsidiaries and affiliates supporting its operations in these regions.	Women’s Health Drug Development; Pharmaceutical Research and Development; Pharmaceutical Manufacturing and Distribution; Healthcare Innovation Solutions; Psychiatry Drug Development; Oncology Drug Development; Drug Discovery Services; Therapeutic Product Development; Data-Driven Pharmaceutical Marketing; Urology Drug Development; Cell and Gene Therapy Development; CNS Drug Development; Rare Disease Drug Development; Co-Promotion Agreement Services; Neurology Drug Development
q06	450	relevant	country	Lonza Capsules & Health Ingredients	ch	325412	Pharmaceutical Preparation Manufacturing	Lonza Group Ltd, known as Lonza Capsules & Health Ingredients, is a Swiss pharmaceutical and nutraceutical company engaged in capsule design, manufacturing, and encapsulation technology. The company provides products such as hard empty capsules, encapsulation equipment, and specialty health ingredients, serving customers in the pharmaceutical and nutraceutical industries worldwide. Lonza Capsules & Health Ingredients also offers technical and regulatory support, as well as manufacturing and technical services related to capsule design and encapsulation.	Capsule Filling Equipment Manufacturing; Continuous Flow Manufacturing Solutions; Nutraceutical Ingredient Distribution; Global Pharmaceutical Ingredient Distribution; Capsule Manufacturing and Distribution; AI-Powered Manufacturing Solutions; Sustainability Consulting Services; Capsule Sealing Equipment Manufacturing; Custom Capsule Design Services; Specialty Capsule Manufacturing; Technical and Regulatory Support Services; Specialty Health Ingredient Supply; Encapsulation Equipment Manufacturing; Encapsulation Technology Solutions
q06	451	relevant	country	Siegfried	ch	325411	Medicinal and Botanical Manufacturing	Siegfried AG is a Swiss contract development and manufacturing organization engaged in the production of active pharmaceutical ingredients, intermediates, and finished dosage forms. The company provides services including process development, optimization, registration, production, packaging, and logistics for pharmaceutical and chemical clients. Siegfried operates multiple production sites in Switzerland, Germany, Spain, France, Malta, the USA, and China, and is ISO certified. The company also engages in research and development activities and is a member of the Dow Jones Sustainability Index Europe.	Pharmaceutical Logistics and Distribution; Pharmaceutical Intermediate Manufacturing; Pharmaceutical Research and Development; Sustainable Pharmaceutical Manufacturing Solutions; Advanced Pharmaceutical Technology Implementation; Pharmaceutical Registration Support Services; Pharmaceutical Packaging and Labeling Services; Active Pharmaceutical Ingredient Manufacturing; Global Pharmaceutical Supply Chain Management; Pharmaceutical Process Development and Optimization; Pharmaceutical CDMO Services; Finished Dosage Form Manufacturing
q06	452	partial	country	PSI CRO	ch	541715	Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)	PSI CRO AG is a Swiss contract research organization that provides clinical research services, including clinical trial planning, execution, and site support for pharmaceutical and biotechnology companies. The company operates globally, with offices in multiple countries, and offers services in areas such as precision medicine, complex clinical trials, and pharmaceutical manufacturing. PSI CRO also develops proprietary tools for clinical trial feasibility assessment and planning.	Healthcare and Wellness Research Services; Clinical Site Support Services; Clinical Trial Planning and Execution; Global Clinical Trial Coordination; Therapeutic Area-Specific Trial Services; Clinical Trial Technology Solutions Development; Patient Enrollment Management Services; Feasibility Assessment Services; Clinical Trial Management Services; Complex Trial Management Services; Strategic Clinical Research Partnership Development; Pharmaceutical Manufacturing Support Services; Precision Medicine Trial Services; Clinical Trial Project Delivery Optimization
q06	453	relevant	country	Acino	ch	325412	Pharmaceutical Preparation Manufacturing	Acino International AG is a Swiss pharmaceutical company engaged in the development, manufacturing, and international marketing of pharmaceuticals, including prescription medicines, over-the-counter products, and food supplements. The company operates in therapeutic areas such as aesthetics, allergology, cardiovascular diseases, and women’s health, and provides contract manufacturing and out-licensing services to pharmaceutical companies. Acino also offers pharmacovigilance services and is certified in EU GMP and B-BBEE. The company serves clients in over 90 countries, with a presence in the Middle East, Turkey, Africa, Ukraine, Eurasian countries, and Latin America.	Pharmaceutical Quality Assurance Services; Strategic Pharmaceutical Partnership Development; Pharmaceutical Out-Licensing Solutions; Pharmaceutical Product Development; Contract Pharmaceutical Manufacturing; Advanced Drug Delivery System Development; Over-the-Counter Product Manufacturing; Pharmaceutical Out-Licensing Services; Pharmaceutical Pharmacovigilance Services; Prescription Medicine Manufacturing; Novel Drug Formulation Development; Pharmaceutical Product International Distribution; Pharmaceutical Product Manufacturing; Food Supplement Manufacturing
q06	454	relevant	country	CordenPharma	ch	325412	Pharmaceutical Preparation Manufacturing	Corden Pharma International GmbH, DBA CordenPharma, is a Swiss contract development and manufacturing organization specialized in the development and manufacturing of active pharmaceutical ingredients (APIs), lipid excipients, drug products, injectables, peptides, oligonucleotides, and small molecules. The company serves pharmaceutical and biotechnology companies worldwide, providing contract manufacturing services for APIs, drug products, and lipid excipients. CordenPharma operates a global network of cGMP facilities across Europe and North America, and is certified to GMP standards. The company also develops technologies for the commercialization of highly potent medicines and is involved in the research and development of nanomedicines and other complex pharmaceutical modalities.	Bioavailability Enhancement Technology Application; Lyophilization Technology Application; Peptide and Oligonucleotide Manufacturing; Lipid Excipient Development and Manufacturing; Small Molecule Manufacturing; API Development and Manufacturing; Injectable Product Development and Manufacturing; Drug Product Development and Manufacturing; Crystallization Technology Application; Pharmaceutical Contract Development and Manufacturing; Pharmaceutical Packaging Services; Advanced Pharmaceutical Technology Application; High Containment Technology Application; Solid Form and Polymorphism Technology Application; Pharmaceutical Purification Technology Application; Flow Chemistry Technology Application
q06	455	relevant	country	PolyPeptide	ch	325412	Pharmaceutical Preparation Manufacturing	PolyPeptide Group AG is a Swiss contract development and manufacturing organization engaged in the development and manufacturing of peptide- and oligonucleotide-based active pharmaceutical ingredients and intermediates for pharmaceutical and biotechnology companies. The company provides services across pre-clinical, clinical, and commercial stages, including process development, GMP compliance, quality assurance, regulatory support, and commercial manufacturing. PolyPeptide operates GMP-certified facilities in Europe, the United States, and India, and supports the development of therapies for both common and rare diseases. The company also engages in research and development, including the use of green chemistry principles and the development of neoantigen labs for immunotherapy.	Sustainable Manufacturing Solutions; GMP Compliance Consulting; Cosmetic Peptide Manufacturing; NeoAntigen Lab Services; Green Chemistry Implementation Services; Quality Assurance Services; Pre-GMP Development Services; Immunotherapy Product Development; Peptide and Oligonucleotide CDMO Services; Pharmaceutical R&D Services; Active Pharmaceutical Ingredient Manufacturing; Regulatory Affairs Support Services; Commercial API Manufacturing; Process Development and Optimization Services; Generics API Manufacturing
q06	456	relevant	country	Idorsia	ch	325412	Pharmaceutical Preparation Manufacturing	Idorsia Pharmaceuticals Ltd is a Swiss biopharmaceutical company engaged in the discovery, development, and commercialization of small molecule therapeutics. The company operates in the pharmaceutical and biotechnology sectors, with activities including research and development, medical and pharmaceutical manufacturing, and the commercialization of pharmaceutical products. Idorsia serves global markets through subsidiaries in multiple countries and is publicly traded on the Swiss stock exchange.	Small Molecule Therapeutics Development; Small Molecule Therapeutics Discovery; Therapeutic Asset Advancement; Biopharmaceutical Research and Development; Strategic Partnership Development; Pharmaceutical Manufacturing; Innovative Medicine Commercialization; Patient-Centric Treatment Solutions; Global Pharmaceutical Distribution
q06	457	relevant	country	Stallergenes Greer	ch	325412	Pharmaceutical Preparation Manufacturing	Stallergenes Greer International AG is a Swiss biopharmaceutical company engaged in the diagnosis and treatment of allergies through allergen immunotherapy. The company develops and commercializes products for respiratory, food, and veterinary allergies, including sublingual and subcutaneous allergen immunotherapy, oral immunotherapy for peanut allergies, and veterinary allergen immunotherapy. Stallergenes Greer operates globally, with a presence in the Nordic region and affiliates in multiple countries, and is involved in research and development, as well as the commercialization of allergy therapeutics.	Allergen Immunotherapy Product Development; Oral Peanut Allergy Immunotherapy Manufacturing; Veterinary Allergen Immunotherapy Development; Allergy Product Global Distribution; Allergy Research Foundation Support Services; Subcutaneous Allergen Immunotherapy Manufacturing; Precision Medicine Solutions Development; Personalized Allergy Treatment Services; Allergy Research and Development; Sublingual Allergen Immunotherapy Manufacturing; Allergy Diagnosis and Treatment Services; Allergy Product Commercialization
q06	458	relevant	country	IBSA	ch	325412	Pharmaceutical Preparation Manufacturing	IBSA Institut Biochimique SA is a Swiss pharmaceutical company engaged in the production of therapeutic products, including prescription drugs, over-the-counter medicines, medical devices, and food supplements. The company serves healthcare professionals and the pharmaceutical industry globally, with a focus on areas such as reproductive medicine, endocrinology, pain and inflammation, osteoarticular diseases, aesthetic medicine, dermatology, uro-gynaecology, cardiometabolic diseases, and respiratory diseases. IBSA also engages in licensing activities and international distribution, and is committed to sustainability through its operations and product development.	Osteoarticular Disease Product Distribution; Aesthetic Medicine Product Distribution; Dermatology Product Distribution; Patent Portfolio Management; Cardiometabolic Disease Product Distribution; Uro-Gynaecology Product Distribution; Respiratory Disease Product Distribution; Pharmaceutical Product Development; Novel Treatment Solution Development; Pharmaceutical Wholesale; Therapeutic Area Product Distribution; Reproductive Health Product Distribution; Sustainable Pharmaceutical Manufacturing; Pharmaceutical Product Licensing Services; Pain and Inflammation Product Distribution; Consumer Health Product Distribution; Endocrinology Product Distribution
q06	459	relevant	country	Bachem	ch	325412	Pharmaceutical Preparation Manufacturing	Bachem AG is a Swiss pharmaceutical company engaged in the development and manufacturing of peptides and oligonucleotides. The company provides products and services for research, clinical development, and commercial applications, including the production of biologically active peptides, amino acid derivatives, and biochemicals. Bachem also offers CMC development, peptide and oligonucleotide new chemical entity development, commercial API manufacturing, custom peptide synthesis, research-grade production, diagnostics, and cosmetics. The company operates internationally, with facilities in Switzerland, the United States, and Asia, and is certified for GMP compliance.	Cosmetics Manufacturing; Research and Specialty Product Manufacturing; Peptide and Oligonucleotide Manufacturing; Biotechnology Product Distribution; Peptide and Oligonucleotide Development; Amino Acid Derivative Manufacturing; Custom Peptide Synthesis Services; Regulatory Compliance Consulting; API Manufacturing; Sustainable Product Development; Diagnostics Manufacturing; Pharmaceutical Product Distribution; New Chemical Entity Development
q06	460	relevant	country	Alcon	ch	325412	Pharmaceutical Preparation Manufacturing	Alcon Pharmaceuticals Ltd. is a global pharmaceutical company engaged in ophthalmic pharmaceutical products and services, including surgical and vision care solutions. The company serves a broad market of over 260 million people in more than 140 countries, with a focus on research and development and a commitment to advancing access to eye care. Alcon also operates as a provider of ophthalmic pharmaceutical products and services, with a presence in the United States and a global commercial footprint.	Ophthalmic Surgical Solution Development; Ophthalmic Product Pipeline Advancement; Ophthalmic Pharmaceutical Product Distribution; Ophthalmic Pharmaceutical Product Commercialization; Ophthalmic Pharmaceutical Product Manufacturing; Ophthalmic Product Research and Development; Eye Care Professional Partnership Services; Vision Care Solution Development
q06	461	relevant	country	CARBOGEN AMCIS	ch	325412	Pharmaceutical Preparation Manufacturing	CARBOGEN AMCIS AG, DBA CARBOGEN AMCIS, is a Swiss pharmaceutical company that operates as a Contract Development and Manufacturing Organization (CDMO) for the pharmaceutical and biopharmaceutical sectors. The company provides contract chemical process research and development, API supply, drug product development, and contract research and manufacturing services. It also offers specialized services such as process research, high-potency API manufacturing, clean room facilities for antibody drug conjugates, and chromatography services. CARBOGEN AMCIS serves clients globally from multiple sites in Europe and Asia.	Pharmaceutical Process Research and Development; Drug Substance Custom Manufacturing; API Custom Manufacturing; Antibody Drug Conjugate Manufacturing; Pharmaceutical Contract Development and Manufacturing; Drug Product Development Services; Clean Room Pharmaceutical Manufacturing; Cholesterol and Vitamin D Analog Manufacturing; Highly Potent API Manufacturing; Chromatography Services; Pharmaceutical Commercialization Services; Customized Pharmaceutical Solutions Development
q06	462	partial	country	Teoxane	ch	325412	Pharmaceutical Preparation Manufacturing	TEOXANE SA is a Swiss medical equipment manufacturer engaged in the development and production of hyaluronic acid-based dermal fillers and dermocosmetics for aesthetic medicine. The company also provides training and support for healthcare professionals and patients, and operates internationally through subsidiaries and distributors in multiple regions. Teoxane is certified for its products and complies with European regulations.	Aesthetic Medicine Product Distribution; Patient Education Services; Dermocosmetic Product Manufacturing; Hyaluronic Acid Formulation Development; Healthcare Professional Training Services; Anti-Aging Solution Development; Advanced Dermal Filler Technology Development; Dermal Filler Manufacturing; Ethical Product Development; Scientific Research and Development; At-Home Skincare Product Manufacturing; Sustainable Product Development
q06	463	relevant	country	OM Pharma	ch	325414	Biological Product (except Diagnostic) Manufacturing	OM Pharma Ltd., DBA OM Pharma, is a Swiss biopharmaceutical company engaged in the development and commercialization of bacterial lysates and immunomodulators for the prevention and treatment of respiratory and urinary tract infections, as well as vascular diseases. The company operates internationally, distributing its products in over 100 countries and maintaining a presence in Central America. OM Pharma also conducts research and development activities, including clinical trials and collaborations with other biotech firms, and is involved in the manufacturing of microbial-derived immunotherapeutic products for immunological disorders.	Chronic Venous Insufficiency Treatment Solutions; Biopharmaceutical Product Research and Development; Urinary Tract Infection Treatment Solutions; Infectious Disease Treatment Solutions; Menometrorragia Treatment Solutions; International Biopharmaceutical Partnership Development; Vascular Disease Treatment Solutions; Hemorrhoid Treatment Solutions; Bacterial Lysate Manufacturing; Immunomodulator Manufacturing; Respiratory Tract Infection Treatment Solutions; Immunological Disorder Treatment Solutions; Microangiopathy Treatment Solutions; Immunotherapeutic Product Development; Biopharmaceutical Product Distribution
q06	464	relevant	country	MSD	ch	325412	Pharmaceutical Preparation Manufacturing	MSD Merck Sharp & Dohme AG is a Swiss biopharmaceutical company engaged in the research, development, manufacturing, and commercialization of medicines and vaccines. The company operates in multiple therapeutic areas, including oncology, infectious diseases, immunology, cardio-metabolic disorders, and vaccines. MSD also provides analytical methods for new active substances and medicines, and manages a supply chain and logistics network for global distribution. The company is certified and participates in clinical trials and research activities.	Pharmaceutical Commercialization and Distribution; Biologic Therapy Development; Pharmaceutical Research and Development; Healthcare Access Consulting; Infectious Disease Medicine Development; Pharmaceutical Manufacturing; Women’s Health Medicine Development; Prevention Medicine Development; Clinical Research Services; Oncology Medicine Development; Vaccine Manufacturing; Vaccine Research and Development; Diabetes Medicine Development; Immunology Medicine Development; Cardio-Metabolic Medicine Development
q06	465	relevant	country	AbelaPharm	ch	325412	Pharmaceutical Preparation Manufacturing	Abela Pharm GmbH, DBA AbelaPharm, is a Swiss pharmaceutical company engaged in the development, production, and distribution of natural and licensed dietary supplements. The company also operates as a manufacturer of pharmaceutical products and provides expertise in media and pharmaceutical marketing, as well as commercial knowledge related to dietary supplements. AbelaPharm serves a global market, with operations in multiple countries across Europe, the Balkans, and the Middle East, and is expanding its presence in the UAE.	Gastroenterology Supplement Manufacturing; Pulmonology Supplement Manufacturing; Licensed Supplement Manufacturing; Dietary Supplement Marketing Services; Natural Supplement Manufacturing; Pharmaceutical Marketing Services; Cardiology Supplement Manufacturing; Rheumatology Supplement Manufacturing; Pharmaceutical Product Research and Development; Commercial Knowledge Consulting; Dietary Supplement Distribution; Medical Field Supplement Manufacturing; Media Marketing Consulting; Dietary Supplement Manufacturing; Pharmaceutical Product Distribution
q06	466	partial	country	Drugs for Neglected Diseases initiative	ch	541714	Research and Development in Biotechnology (except Nanobiotechnology)	Drugs for Neglected Diseases initiative is a Swiss nonprofit research organization engaged in the development of treatments for neglected diseases. The organization conducts drug discovery, translational research, clinical trials, and advocacy, and collaborates with international partners to advance the development of new treatments for conditions such as sleeping sickness, visceral leishmaniasis, Chagas disease, filariasis, paediatric HIV, cryptococcal meningitis, hepatitis C, dengue, and antimicrobial resistance. Its activities include the creation of new chemical entities and the management of clinical trials, with a focus on sustainability and equitable access to treatments for neglected patients.	Affordable Treatment Manufacturing; Hepatitis C Treatment Development; Open Innovation Research Services; Antimicrobial Resistance Research; Neglected Disease Drug Discovery; Pediatric HIV Treatment Development; Collaborative Research Project Management; Clinical Trial Management Services; Equitable Treatment Access Services; Translational Research Services; Neglected Disease Treatment Delivery; Dengue Treatment Development; Global Health Advocacy Services; Patient-Friendly Treatment Development; Drug Development Services
q06	467	relevant	country	Debiopharm	ch	325412	Pharmaceutical Preparation Manufacturing	Debiopharm International SA is a Swiss biopharmaceutical company engaged in drug development, manufacturing, and digital health investment. The company operates as a Life Science division within Après-demain SA, managing research and development, clinical testing, and the commercialization of prescription drugs for oncology and bacterial infections. Debiopharm also invests in digital health and smart data start-ups, and is involved in the development of antibody-drug conjugates, antibiotic-resistant infections, DNA-damage response inhibition, and radioligand therapy. The company is certified and collaborates with partners and organizations to support its operations.	DNA-Damage Response Inhibition Research; Prescription Drug Commercialization; Radioligand Therapy Research; Pharmaceutical Out-Licensing and Commercialization; Biopharmaceutical Research and Development; Antibody-Drug Conjugate Development; Drug Candidate Clinical Development; Antibiotic-Resistant Infection Treatment Research; Bacterial Infection Drug Development; Oncology Drug Development; Smart Data Platform Investment; Digital Health Investment; Drug Manufacturing; Patient Quality of Life Improvement Solutions
q06	468	relevant	country	CRISPR Therapeutics	ch	325414	Biological Product (except Diagnostic) Manufacturing	CRISPR Therapeutics AG is a Swiss-American biotechnology company engaged in gene editing technologies and gene-based medicines. The company develops therapies for a range of diseases, including hemoglobinopathies, immuno-oncology, autoimmune diseases, in vivo gene editing, and regenerative medicine. CRISPR Therapeutics operates globally, with offices in Switzerland, the United States, and the United Kingdom, and maintains a manufacturing facility in the United States. The company also engages in strategic partnerships to advance its research and development activities.	CRISPR/Cas9 Therapeutic Development; Allogeneic CAR T Cell Therapy Development; Patient Advocacy and Community Engagement Services; Gene-Based Medicine Development; Gene Editing Technology Development; Strategic Biotechnology Partnership Collaboration; Investigational Gene Therapy Commercialization; Hemoglobinopathy Gene Therapy Development; Regulatory-Approved Gene Therapy Commercialization; Regenerative Medicine Therapy Development; Immun-Oncology Gene Therapy Development; Autoimmune Disease Gene Therapy Development; In Vivo Gene Editing Therapy Development; Sustainability and Corporate Social Responsibility Services
q06	469	irrelevant	country	AliveDx	ch	325413	In-Vitro Diagnostic Substance Manufacturing	AliveDx Suisse SA is a Swiss biotechnology company engaged in in-vitro diagnostics. The company develops and supplies diagnostic products and platforms for clinical laboratories, including blood bank reagents and automated testing solutions. AliveDx serves healthcare providers in hospitals, laboratories, and clinics, and operates internationally with offices in the UK, US, UAE, and other regions. The company is certified for employee well-being and incorporates sustainability practices in its operations.	Diagnostic Product Customization Services; Laboratory Process Automation Solutions; Automated Microarray System Manufacturing; Clinical Workflow Optimization Solutions; Clinical Decision Support Solutions Development; Diagnostic Product Exporting; In-Vitro Diagnostics Solutions Development; Blood Bank Reagents Manufacturing; Patient Care Improvement Solutions; Multiplexing and Multimodality Testing Platform Development; Sustainable Diagnostics Product Development; Laboratory Workflow Efficiency Solutions; Laboratory Partnership Services; Clinical Diagnostics Consulting Services; Laboratory Diagnostic Product Distribution
q06	470	relevant	country	Helsinn	ch	325412	Pharmaceutical Preparation Manufacturing	Helsinn Healthcare SA is a Swiss pharmaceutical company engaged in the research, development, manufacturing, and commercialization of pharmaceuticals, medical devices, and nutritional supplements. The company operates in oncology, rare diseases, and supportive care, and manages a global portfolio of products approved in multiple countries. Helsinn also provides licensing services, including in-licensing, partnering, and business development, and maintains a pharmacovigilance system for adverse event monitoring. The company is certified for sustainability and ethical standards, and its operations are supported by a hybrid manufacturing approach and a global presence with offices in Ireland, the United States, and China.	Pharmaceutical Commercialization and Distribution; Pharmaceutical Research and Development; Pharmacovigilance Services; Pharmaceutical Manufacturing; Oncology Drug Development; Direct Pharmaceutical Sales; Supportive Care Product Development; Pharmaceutical Business Development Services; Pharmaceutical Licensing and Partnerships; Nutritional Supplement Manufacturing; Medical Device Manufacturing; Rare Disease Drug Development
q06	471	relevant	country	TRB Chemedica	ch	325412	Pharmaceutical Preparation Manufacturing	TRB CHEMEDICA INTERNATIONAL SA, DBA TRB Chemedica, is a Swiss pharmaceutical company engaged in the development, manufacturing, and distribution of hyaluronic acid-based medical devices, medical food supplements, and pharmaceutical products. The company operates a Swiss manufacturing facility and maintains subsidiaries and distributors in multiple countries across Asia, South America, Europe, and the United Kingdom. TRB Chemedica is ISO certified and is active in the pharmaceutical, biotechnology, and medical device sectors, with a focus on ophthalmology, rheumatology, and neurology.	Rheumatology Product Development and Manufacturing; Pharmaceutical Product Promotion Services; Pharmaceutical Licensing Services; Global Medical Device Distribution; Custom Pharmaceutical Solution Development; Ophthalmology Product Development and Manufacturing; Pharmaceutical Product Research and Development; Active Pharmaceutical Ingredient Manufacturing; Neurology Product Development and Manufacturing; Global Pharmaceutical Product Distribution; Medical Device Manufacturing; Biofermentative Medical Device Development; Medical Food Supplement Manufacturing; Scientific Collaboration Services
q06	472	relevant	country	Celonic	ch	325414	Biological Product (except Diagnostic) Manufacturing	Celonic AG is a Swiss biotechnology company engaged in the development and manufacturing of biologics, including monoclonal antibodies, bispecifics, and other complex molecules. The company provides services from cell line development to commercial manufacturing, and also offers fill and finish services through a third-party strategic alliance partner. Celonic operates globally, with offices in Switzerland and Germany, and is committed to sustainability and stewardship in its operations.	Micro-Bioreactor Platform Utilization Services; GMP-Compliant Biologics Manufacturing; Commercial Biologics Manufacturing; Biologics Contract Development and Manufacturing; Biosimilar Drug Development and Manufacturing; Perfusion Bioprocessing Technology Implementation; Process Intensification Technology Implementation; Complex Molecule Development and Manufacturing; Bispecific Molecule Development and Manufacturing; Fill and Finish Manufacturing Services; Next-Generation Bioprocessing Solutions; Cell Line Development Services; Monoclonal Antibody Development and Manufacturing
q06	473	relevant	country	ADC Therapeutics	ch	325412	Pharmaceutical Preparation Manufacturing	ADC Therapeutics SA is a Swiss biotechnology company engaged in the research, development, manufacturing, and commercialization of antibody drug conjugates (ADCs) for the treatment of hematological malignancies and solid tumors. The company operates globally, with offices in Switzerland, the UK, and the USA, and is involved in clinical development, manufacturing, and commercialization of ADC-based therapies. ADC Therapeutics also conducts research and development activities, including the advancement of next-generation ADCs and the development of combination therapies.	Antibody Drug Conjugate Commercialization; Oncology Drug Pipeline Advancement; Next-Generation ADC Research; Antibody Drug Conjugate Clinical Development; Antibody Drug Conjugate Manufacturing; Combination Therapy Development; Solid Tumor Treatment Development; Hematological Malignancy Treatment Development; Strategic Oncology Partnership Development; Antibody Drug Conjugate Research and Development
q06	474	relevant	country	Tillotts Pharma	ch	325412	Pharmaceutical Preparation Manufacturing	Tillotts Pharma AG is a Swiss pharmaceutical company engaged in the development, in/out-licensing, and marketing of pharmaceutical products for gastroenterology, with a focus on inflammatory bowel diseases. The company also operates as a contract manufacturer and conducts research and development in controlled release technologies. Tillotts Pharma serves global markets through affiliates and strategic partnerships, and is part of the Japanese Zeria Group.	Gastroenterology Education Services; GI Therapeutic Research and Development; Pharmaceutical Product Marketing and Distribution; Strategic Partnership Development; Pharmaceutical Research Collaboration; Affiliate Network Product Distribution; Specialty Pharmaceutical Development; Pharmaceutical Pharmacovigilance Services; Patient Care Improvement Services; Gastroenterology Drug In-Licensing; Medical Knowledge Advancement Services
q06	475	relevant	country	KD Pharma Group	ch	325412	Pharmaceutical Preparation Manufacturing	KD Pharma Group SA is a Swiss contract development and manufacturing organization engaged in pharmaceutical and nutraceutical solutions. The company provides services in custom synthesis, purification, separation, chemical synthesis, encapsulation, packaging, and the production of finished dosage forms for pharmaceutical, nutraceutical, and specialty chemical markets. KD Pharma Group also operates as a manufacturer of APIs for Omega-3 pharmaceuticals and nutraceuticals, and offers formulation and encapsulation services. The company is certified and is a member of the Deutsche Medizinal-Cannabis Gesellschaft.	Pharmaceutical and Nutraceutical CDMO Services; Pharmaceutical and Nutraceutical Catalysis Services; Lipid and Small Molecule Synthesis; Custom API Synthesis and Purification; Finished Dosage Form Packaging; Pharmaceutical and Nutraceutical Extraction Services; Cannabidiol and CBD Product Development; Nutraceutical Formulation and Encapsulation; Softgel and Liquid Dosage Form Manufacturing; Supercritical Fluid Chromatography Services; Omega-3 API and Nutraceutical Manufacturing; Plant and Algae Extract Processing; Sustainable Health Solution Development
q06	476	relevant	country	A. Menarini	ch	325412	Pharmaceutical Preparation Manufacturing	A. Menarini GmbH is a Swiss pharmaceutical company engaged in the development, manufacturing, and distribution of medicinal products for primary and specialty care, with a focus on cardiovascular diseases, pain management, infectiology, allergology, and urology. The company also operates in medical aesthetics and provides laboratory services. A. Menarini serves both general practitioners and specialists, and is part of a global network with a presence in 140 countries.	Pharmaceutical Quality Assurance Services; Specialty Care Pharmaceutical Distribution; Diabetology Pharmaceutical Distribution; Medical Aesthetic Product Distribution; Allergology Pharmaceutical Distribution; Pharmaceutical Research and Development; Urology Pharmaceutical Distribution; Pharmaceutical Product Sales; Gout and Arthritis Pharmaceutical Distribution; Primary Care Pharmaceutical Distribution; Pain Management Pharmaceutical Distribution; Infectiology Pharmaceutical Distribution; Pharmaceutical Product Manufacturing; Pharmaceutical Product Distribution; Cardiovascular Disease Pharmaceutical Distribution
q12	8	irrelevant	keyword	Dacia	ro	336110	Automobile and Light Duty Motor Vehicle Manufacturing	Renault Commercial Roumanie S.R.L., DBA Dacia, is a Romanian automotive company engaged in the production and distribution of passenger and commercial vehicles. The company operates as a manufacturer and distributor, offering a range of vehicles and providing services such as vehicle financing, trade-in options, and maintenance contracts. Dacia also offers electric and mild hybrid vehicles, participates in government programs for environmentally friendly vehicles, and maintains a network of authorized dealers and an online platform for vehicle sales. The company is part of the Renault Commercial Group and is associated with Renault.	Passenger Vehicle Manufacturing; Vehicle Accessories Retail; Mild Hybrid Vehicle Manufacturing; Vehicle Maintenance and Warranty Services; Vehicle Retail; Vehicle Distribution; Electric Vehicle Manufacturing; Vehicle Trade-In Services; Online Vehicle Retail; Vehicle Manufacturing; Commercial Vehicle Manufacturing; Vehicle Financing Services
q12	13	irrelevant	random	METRO România	ro	424410	General Line Grocery Merchant Wholesalers	METRO Cash & Carry Romania SRL, known as METRO România, is a Romanian wholesale company that operates in the hospitality, restaurant, and catering sector, as well as serving independent retailers. The company supplies food and non-food products, including fresh and frozen produce, meat, dairy, beverages, and professional equipment and furniture. METRO România also provides digital services for retail operations and manages a central logistics platform for distribution and supply chain management. The company is involved in sustainability initiatives and is certified as a Top Employer in Romania and Europe.	Beverage Distribution; Wholesale Food and Non-Food Products; Fresh and Frozen Produce Distribution; Hospitality and Catering Product Distribution; Product Return and BuyBack Services; Digital Retail Application Services; Proprietary Brand Product Development and Distribution; Independent Retailer Product Distribution; Professional Equipment and Furniture Distribution; Logistics and Supply Chain Management; Restaurant Management Software Services; Cash and Carry Retail; Meat and Dairy Product Distribution
q12	14	irrelevant	random	Transgaz	ro	221210	Natural Gas Distribution	The National Gas Transmission Company “TRANSGAZ” S.A. is a Romanian joint-stock company engaged in the technical operation and management of the national gas transmission system. The company is responsible for the transmission and dispatching of natural gas, as well as research and design activities related to natural gas infrastructure. It also undertakes complementary functions such as purchasing gas for technological use and balancing the national gas transmission system. Transgaz is involved in international gas pipeline projects and participates in research and development initiatives. The company is publicly traded on the Bucharest Stock Exchange and is certified for sustainability and environmental management.	Engineering Project Management Services; Gas Balancing and Risk Management; Gas Transmission Research and Design; Gas Dispatching Services; Gas Transmission Technology Innovation; IT Platform Development and Management; International Gas Cooperation and Cooperation; Gas Purchasing and Technological Consumption; Natural Gas Transmission Management; Renewable Energy Integration Services; Gas Pipeline Project Execution; Regulatory Compliance and Institutional Integrity Services; Gas Transmission Corridor Development; Environmental Management and Sustainability Services
